CustomerID,Country,SalesChannel
12896.0,Italy,In-store
71015.0,Belgium,Online
29526.0,Sweden,Online
94423.0,Germany,In-store
94424.0,Spain,Online
15626.0,Belgium,In-store
45031.0,Italy,Online
19222.0,Sweden,In-store
12954.0,Germany,Online
33183.0,Sweden,Online
16212.0,Australia,Online
41919.0,Sweden,In-store
24020.0,Germany,In-store
94747.0,Italy,In-store
73454.0,Sweden,Online
94425.0,France,Online
94426.0,United Kingdom,In-store
94427.0,Italy,Online
94428.0,Norway,In-store
85667.0,France,Online
69187.0,Belgium,In-store
51259.0,Netherlands,In-store
30694.0,Spain,In-store
93259.0,Spain,In-store
49695.0,France,In-store
55708.0,Netherlands,In-store
94429.0,Italy,In-store
21426.0,Norway,In-store
48634.0,United Kingdom,Online
20255.0,Spain,In-store
94430.0,Italy,In-store
81608.0,Germany,In-store
35856.0,United Kingdom,Online
47083.0,United Kingdom,Online
90287.0,Germany,In-store
72856.0,Australia,Online
78662.0,United Kingdom,Online
99791.0,Australia,Online
66548.0,Portugal,In-store
48871.0,Germany,In-store
75189.0,Portugal,In-store
39420.0,Australia,In-store
72684.0,United States,In-store
99178.0,Australia,Online
75311.0,Germany,In-store
94431.0,France,In-store
47634.0,United Kingdom,Online
94432.0,Australia,In-store
44879.0,Sweden,In-store
43382.0,Spain,In-store
13934.0,Australia,Online
95183.0,Norway,In-store
27348.0,Norway,Online
20188.0,Spain,Online
49448.0,Sweden,In-store
94433.0,Sweden,Online
71256.0,United States,In-store
20138.0,Sweden,Online
18753.0,Germany,Online
28433.0,Sweden,In-store
79445.0,Belgium,Online
42695.0,Italy,Online
90316.0,Belgium,In-store
53924.0,Spain,In-store
94434.0,Sweden,In-store
38356.0,Norway,Online
24551.0,Australia,In-store
57003.0,United Kingdom,In-store
94435.0,France,In-store
19012.0,Australia,In-store
94436.0,France,Online
57214.0,Sweden,Online
73186.0,France,In-store
41312.0,United Kingdom,Online
94437.0,Norway,Online
17350.0,United Kingdom,In-store
84172.0,United Kingdom,Online
36463.0,Portugal,In-store
83959.0,Portugal,In-store
43559.0,Australia,In-store
94438.0,Spain,In-store
37686.0,Norway,In-store
96702.0,Spain,In-store
27312.0,United States,Online
30419.0,United Kingdom,Online
93033.0,Spain,In-store
63148.0,United Kingdom,Online
94439.0,Norway,Online
94440.0,Spain,In-store
39245.0,Sweden,Online
94441.0,France,Online
85491.0,United States,Online
31179.0,Spain,Online
73916.0,Belgium,Online
73797.0,United Kingdom,Online
13255.0,Spain,Online
45043.0,United Kingdom,Online
42906.0,Norway,In-store
30788.0,United States,In-store
24559.0,Italy,Online
94647.0,United States,Online
77015.0,Spain,Online
10043.0,Belgium,In-store
31126.0,Netherlands,In-store
14961.0,Italy,In-store
94944.0,Italy,Online
80865.0,Germany,In-store
34336.0,Sweden,Online
26003.0,France,Online
57523.0,United States,In-store
11103.0,Portugal,Online
24516.0,United Kingdom,In-store
29249.0,Spain,In-store
94442.0,United Kingdom,In-store
63133.0,Australia,Online
59865.0,Belgium,Online
20551.0,France,Online
37049.0,Australia,Online
19890.0,Belgium,In-store
55268.0,Netherlands,In-store
73676.0,Netherlands,Online
98499.0,United States,Online
22173.0,Norway,In-store
28355.0,Sweden,In-store
52915.0,Italy,Online
50662.0,France,Online
28363.0,Belgium,Online
55469.0,Germany,Online
58882.0,Portugal,In-store
83310.0,France,In-store
85818.0,United Kingdom,Online
94443.0,Germany,Online
18541.0,United Kingdom,In-store
36373.0,United Kingdom,In-store
36092.0,Netherlands,In-store
26380.0,Portugal,In-store
11132.0,Italy,In-store
16699.0,Norway,Online
56585.0,Australia,Online
92154.0,Belgium,In-store
70039.0,Italy,Online
94444.0,Australia,Online
70716.0,Italy,Online
24646.0,Spain,In-store
99450.0,United States,In-store
94445.0,Norway,In-store
47492.0,Sweden,In-store
10675.0,Norway,Online
21500.0,Sweden,In-store
11200.0,Netherlands,Online
94446.0,Belgium,Online
85899.0,United States,In-store
94447.0,Spain,In-store
18404.0,Portugal,Online
39619.0,Sweden,Online
44085.0,Belgium,Online
17800.0,Australia,Online
94448.0,United Kingdom,Online
94449.0,United Kingdom,Online
48793.0,Germany,In-store
17717.0,Netherlands,Online
95187.0,Netherlands,Online
94450.0,Portugal,In-store
30705.0,Belgium,In-store
90270.0,Norway,Online
28572.0,Portugal,In-store
57779.0,Sweden,Online
72345.0,Sweden,In-store
94451.0,Australia,Online
15847.0,Portugal,Online
34384.0,Italy,Online
94452.0,Belgium,In-store
91738.0,Sweden,Online
56533.0,France,Online
99551.0,Netherlands,Online
93520.0,United Kingdom,In-store
38910.0,Netherlands,Online
94453.0,Australia,Online
67711.0,Norway,In-store
82747.0,Sweden,Online
74290.0,Sweden,In-store
70391.0,Belgium,Online
37849.0,Spain,In-store
94454.0,Netherlands,Online
73067.0,Sweden,Online
72710.0,Belgium,Online
93429.0,Italy,In-store
20586.0,Australia,Online
55360.0,Sweden,Online
72921.0,France,In-store
70634.0,United Kingdom,Online
90417.0,Australia,Online
58240.0,United States,Online
98139.0,Portugal,Online
78265.0,Germany,In-store
13451.0,Spain,In-store
51699.0,Portugal,In-store
89840.0,Portugal,In-store
93763.0,Germany,Online
72262.0,Sweden,In-store
32370.0,Norway,Online
82083.0,United Kingdom,Online
11948.0,United States,In-store
43168.0,Germany,In-store
56075.0,France,In-store
79927.0,United Kingdom,Online
92314.0,France,In-store
47535.0,Italy,In-store
69278.0,United Kingdom,In-store
64050.0,Netherlands,Online
94455.0,Sweden,In-store
18779.0,Norway,Online
43969.0,Germany,In-store
94456.0,Germany,In-store
46316.0,United Kingdom,Online
78364.0,Belgium,Online
59001.0,Netherlands,In-store
23418.0,Italy,In-store
94457.0,France,In-store
22398.0,Norway,In-store
59319.0,France,In-store
94458.0,Portugal,In-store
59692.0,United Kingdom,Online
31097.0,United Kingdom,Online
94459.0,Portugal,Online
94460.0,United Kingdom,In-store
93894.0,United States,Online
94461.0,United Kingdom,In-store
42853.0,Sweden,Online
32877.0,United States,Online
94462.0,France,Online
52670.0,France,In-store
10025.0,Norway,Online
72865.0,Sweden,Online
83302.0,Belgium,Online
62713.0,United Kingdom,In-store
70219.0,Sweden,Online
51110.0,United States,Online
94463.0,Italy,Online
63992.0,Portugal,Online
49635.0,France,Online
63885.0,France,In-store
94464.0,Spain,Online
65967.0,Sweden,In-store
78087.0,Norway,In-store
99321.0,Italy,In-store
56835.0,United States,In-store
45795.0,Belgium,In-store
30125.0,Spain,Online
85535.0,Australia,Online
24209.0,Spain,In-store
48689.0,Sweden,In-store
94465.0,Australia,Online
55946.0,United States,In-store
85188.0,United Kingdom,Online
56000.0,France,Online
12591.0,Italy,In-store
94466.0,United States,In-store
87633.0,Germany,Online
10485.0,Norway,In-store
38601.0,Portugal,In-store
30556.0,Norway,Online
72481.0,Belgium,In-store
35255.0,Australia,Online
37331.0,Belgium,In-store
94467.0,Spain,In-store
94124.0,France,Online
20530.0,Italy,In-store
44764.0,Italy,Online
90655.0,Belgium,In-store
12938.0,Belgium,In-store
43162.0,United States,In-store
88856.0,Belgium,In-store
35474.0,Sweden,In-store
44314.0,Germany,In-store
36525.0,Portugal,Online
44089.0,Portugal,Online
38370.0,United Kingdom,Online
39484.0,France,In-store
78265.0,United States,Online
38443.0,Italy,Online
73835.0,Belgium,Online
94468.0,United Kingdom,Online
68635.0,Italy,In-store
77809.0,Netherlands,In-store
74466.0,Portugal,Online
88295.0,Netherlands,Online
97179.0,Italy,In-store
25840.0,France,In-store
94469.0,Australia,In-store
42199.0,Portugal,Online
28308.0,Germany,In-store
20509.0,Italy,In-store
49597.0,Netherlands,Online
88802.0,Belgium,In-store
24170.0,Belgium,In-store
45661.0,Norway,In-store
18907.0,France,Online
66617.0,United Kingdom,In-store
94470.0,Sweden,In-store
94471.0,Germany,In-store
24364.0,Australia,In-store
20613.0,France,Online
23673.0,France,Online
84574.0,United States,In-store
58786.0,United States,In-store
63943.0,Norway,In-store
94472.0,Belgium,In-store
33149.0,Portugal,In-store
40773.0,Sweden,In-store
92099.0,Germany,In-store
22213.0,Italy,In-store
94473.0,United Kingdom,Online
53514.0,Australia,Online
59142.0,Belgium,In-store
16455.0,United Kingdom,In-store
57141.0,United States,In-store
75513.0,Germany,In-store
94474.0,Italy,Online
90392.0,United Kingdom,Online
75065.0,Spain,Online
56000.0,Spain,In-store
39906.0,United Kingdom,In-store
33789.0,Australia,In-store
25174.0,Spain,In-store
86332.0,Sweden,Online
48221.0,France,In-store
65448.0,Portugal,In-store
27058.0,Norway,In-store
97050.0,Norway,Online
39808.0,Germany,In-store
39233.0,Norway,In-store
35544.0,France,In-store
35150.0,Germany,In-store
16019.0,Sweden,Online
28197.0,Portugal,In-store
21633.0,Netherlands,In-store
68604.0,Australia,In-store
90393.0,Germany,Online
94475.0,Italy,Online
94476.0,Norway,Online
59870.0,Italy,Online
62995.0,Belgium,In-store
45850.0,Belgium,In-store
24103.0,Portugal,Online
44835.0,United States,In-store
94477.0,Norway,Online
45616.0,France,Online
52528.0,Sweden,In-store
94478.0,Portugal,In-store
52012.0,Spain,In-store
37731.0,Norway,In-store
99673.0,United States,In-store
55205.0,Belgium,Online
83545.0,United States,Online
87789.0,France,Online
15458.0,Sweden,Online
11087.0,Australia,Online
56584.0,Portugal,Online
31417.0,Norway,Online
58505.0,France,In-store
10462.0,France,Online
73925.0,Norway,In-store
14277.0,Germany,Online
68333.0,Netherlands,Online
31064.0,Australia,In-store
13549.0,Australia,In-store
82564.0,Spain,In-store
65407.0,Portugal,In-store
86831.0,Netherlands,In-store
35791.0,Australia,In-store
79690.0,United States,In-store
66761.0,Portugal,In-store
31936.0,United States,In-store
41889.0,Portugal,In-store
99021.0,Netherlands,Online
57119.0,Spain,Online
47078.0,United States,Online
74396.0,Germany,In-store
22055.0,Sweden,In-store
94479.0,Netherlands,Online
92330.0,Spain,Online
31955.0,Sweden,Online
47046.0,France,In-store
37477.0,Sweden,In-store
38444.0,Germany,In-store
67095.0,Germany,In-store
52337.0,Italy,Online
64538.0,Spain,In-store
21877.0,Germany,In-store
23413.0,United States,Online
94480.0,Italy,Online
94481.0,Belgium,Online
83577.0,Germany,Online
95071.0,United States,Online
48281.0,Sweden,Online
80915.0,United States,In-store
57661.0,Sweden,In-store
65719.0,Australia,Online
46846.0,France,In-store
71988.0,United Kingdom,Online
17580.0,United Kingdom,In-store
18378.0,Germany,In-store
90144.0,Germany,Online
97316.0,Belgium,In-store
98433.0,Germany,In-store
38176.0,Netherlands,In-store
36296.0,France,In-store
18429.0,Portugal,Online
11344.0,Australia,Online
92244.0,Italy,Online
83467.0,Italy,In-store
50071.0,Belgium,In-store
94482.0,United States,In-store
56913.0,United Kingdom,Online
57073.0,France,In-store
35808.0,Portugal,In-store
48136.0,Australia,In-store
66829.0,Sweden,Online
53173.0,Netherlands,Online
72811.0,Australia,In-store
14652.0,Spain,Online
12909.0,Netherlands,In-store
51186.0,United States,Online
71371.0,Portugal,Online
55435.0,United Kingdom,In-store
94592.0,Belgium,In-store
69134.0,Belgium,In-store
51656.0,Italy,Online
50603.0,Germany,In-store
47181.0,Portugal,In-store
63876.0,Portugal,Online
32123.0,Sweden,In-store
95905.0,Norway,Online
73537.0,Spain,Online
56278.0,Italy,Online
62574.0,United States,Online
23955.0,United Kingdom,In-store
41341.0,Australia,In-store
16559.0,Italy,Online
88209.0,Spain,In-store
94484.0,Sweden,Online
43994.0,United States,In-store
21483.0,Australia,In-store
71444.0,Portugal,In-store
18724.0,Spain,In-store
19711.0,France,In-store
47444.0,Norway,Online
69355.0,Belgium,In-store
17413.0,Spain,In-store
87346.0,Norway,Online
53034.0,Sweden,In-store
44976.0,Australia,Online
68037.0,United Kingdom,Online
54577.0,Germany,Online
93820.0,France,Online
48466.0,Sweden,Online
41579.0,Australia,Online
53699.0,United Kingdom,In-store
33054.0,Germany,In-store
20432.0,United Kingdom,In-store
54134.0,Spain,Online
32162.0,Australia,In-store
24264.0,Spain,In-store
50318.0,France,In-store
24466.0,Netherlands,Online
94486.0,Sweden,In-store
42553.0,Germany,Online
61744.0,Sweden,In-store
94487.0,Italy,Online
82618.0,Sweden,Online
98718.0,Sweden,Online
16392.0,Spain,Online
94488.0,Belgium,Online
89475.0,Italy,Online
18320.0,Norway,In-store
75040.0,France,In-store
29022.0,United Kingdom,In-store
94489.0,Norway,In-store
55797.0,Germany,In-store
24779.0,Germany,Online
86755.0,France,In-store
21386.0,Sweden,In-store
65815.0,Spain,Online
87853.0,France,Online
91352.0,Spain,Online
19390.0,Belgium,Online
94490.0,Norway,Online
94491.0,United States,In-store
54703.0,Portugal,Online
74222.0,Italy,In-store
10401.0,United States,Online
92862.0,Netherlands,In-store
78644.0,United States,In-store
51915.0,Netherlands,In-store
55106.0,United Kingdom,Online
24318.0,Portugal,Online
59040.0,United States,In-store
74237.0,Australia,In-store
70528.0,United States,Online
94010.0,United Kingdom,In-store
15053.0,Germany,Online
15923.0,Sweden,Online
77655.0,United States,In-store
94492.0,United States,Online
65326.0,United States,Online
52858.0,United Kingdom,Online
36398.0,Portugal,In-store
82087.0,United Kingdom,In-store
19333.0,Spain,In-store
94493.0,Norway,Online
85528.0,Belgium,Online
77552.0,Portugal,Online
21189.0,Spain,Online
26884.0,Norway,In-store
11584.0,Italy,In-store
34518.0,Netherlands,In-store
55347.0,Spain,Online
66830.0,United Kingdom,Online
66038.0,Sweden,In-store
30393.0,Portugal,In-store
19084.0,Germany,Online
80488.0,United Kingdom,In-store
29621.0,Germany,Online
63859.0,Germany,Online
45443.0,United Kingdom,Online
90598.0,Sweden,In-store
94494.0,Spain,In-store
41810.0,Italy,In-store
34468.0,United States,Online
93011.0,France,Online
51802.0,Portugal,Online
30256.0,Portugal,In-store
28561.0,Portugal,Online
14580.0,Netherlands,Online
22403.0,Portugal,Online
53990.0,Portugal,In-store
69281.0,France,In-store
35321.0,United States,Online
60637.0,United Kingdom,Online
76117.0,France,Online
22970.0,Sweden,In-store
35297.0,France,In-store
71135.0,Spain,Online
42559.0,Australia,In-store
26433.0,United Kingdom,Online
34067.0,United States,Online
47566.0,Australia,Online
51154.0,Norway,Online
28784.0,Australia,In-store
26297.0,Italy,In-store
47965.0,Netherlands,Online
58427.0,Sweden,In-store
69489.0,Sweden,In-store
93645.0,United States,Online
82594.0,Italy,Online
96209.0,Norway,Online
65634.0,Australia,Online
80463.0,Portugal,Online
94495.0,Netherlands,In-store
77880.0,France,In-store
94496.0,Italy,Online
17092.0,Australia,In-store
36242.0,United Kingdom,Online
94497.0,Italy,In-store
51550.0,Germany,In-store
77982.0,Belgium,Online
82937.0,Spain,In-store
85853.0,France,In-store
94498.0,Portugal,In-store
68794.0,Portugal,Online
44362.0,Norway,In-store
37646.0,Italy,In-store
70921.0,Netherlands,In-store
50283.0,United States,Online
56646.0,Portugal,Online
92509.0,Spain,In-store
37273.0,Belgium,In-store
65501.0,United States,Online
56811.0,Australia,Online
82478.0,Belgium,In-store
85541.0,Netherlands,Online
56279.0,France,In-store
52873.0,Norway,Online
94499.0,Portugal,Online
45590.0,United States,In-store
92772.0,Sweden,Online
56681.0,Belgium,In-store
37158.0,Germany,Online
98937.0,Germany,Online
72891.0,Australia,Online
50527.0,United Kingdom,In-store
91925.0,Spain,Online
78410.0,Portugal,Online
28684.0,United States,In-store
52849.0,Norway,In-store
60685.0,United States,Online
59467.0,Italy,In-store
48973.0,Portugal,Online
78455.0,France,Online
80923.0,Italy,Online
90321.0,Norway,In-store
29484.0,Italy,In-store
73615.0,Italy,Online
76169.0,Belgium,In-store
87203.0,France,In-store
46614.0,Australia,In-store
62061.0,France,Online
57269.0,Norway,In-store
81045.0,Netherlands,In-store
80887.0,United States,In-store
58280.0,Sweden,Online
92375.0,Netherlands,In-store
57757.0,Netherlands,Online
78037.0,Norway,Online
95165.0,Australia,Online
98013.0,France,Online
24680.0,United Kingdom,In-store
80423.0,Italy,In-store
70449.0,Portugal,In-store
81640.0,Spain,Online
94500.0,Norway,In-store
94501.0,United Kingdom,Online
27871.0,Netherlands,In-store
78159.0,United States,Online
11695.0,Italy,In-store
94502.0,Portugal,In-store
54280.0,United Kingdom,In-store
92464.0,Norway,In-store
28942.0,United States,Online
38572.0,Italy,Online
71484.0,Australia,Online
93964.0,France,In-store
34182.0,Sweden,In-store
34686.0,Netherlands,Online
12322.0,Norway,Online
94503.0,Portugal,Online
72389.0,Australia,Online
65184.0,Netherlands,Online
63152.0,United Kingdom,In-store
77797.0,Germany,In-store
40822.0,Australia,In-store
28141.0,Germany,Online
94504.0,United Kingdom,In-store
31976.0,Portugal,In-store
86685.0,Germany,In-store
67999.0,France,In-store
85494.0,Norway,In-store
88094.0,Spain,Online
98345.0,Germany,Online
94505.0,Spain,In-store
94506.0,Sweden,Online
92675.0,Norway,In-store
63013.0,France,In-store
30898.0,Portugal,Online
21464.0,Italy,In-store
64897.0,Portugal,In-store
22174.0,United Kingdom,In-store
96879.0,Sweden,In-store
86209.0,Italy,Online
39712.0,United States,Online
22197.0,Belgium,Online
99947.0,France,Online
64293.0,Spain,In-store
63622.0,Belgium,Online
25974.0,Belgium,In-store
20559.0,Germany,Online
94508.0,United States,Online
94509.0,Portugal,Online
94310.0,Sweden,In-store
94510.0,United Kingdom,In-store
82281.0,Sweden,In-store
47874.0,Germany,In-store
29292.0,Germany,Online
87328.0,Italy,Online
99884.0,Germany,In-store
94511.0,France,Online
36470.0,Norway,In-store
72864.0,France,In-store
14878.0,Spain,In-store
96245.0,Norway,In-store
58145.0,Belgium,Online
51333.0,United States,Online
45264.0,Netherlands,Online
82353.0,France,Online
71919.0,Netherlands,Online
60556.0,Netherlands,Online
93117.0,Belgium,In-store
44711.0,Belgium,Online
96433.0,Italy,Online
52512.0,Sweden,In-store
20366.0,Spain,In-store
33087.0,Belgium,In-store
24721.0,Italy,Online
68587.0,Germany,Online
42304.0,United Kingdom,In-store
23996.0,Italy,Online
94512.0,Portugal,In-store
48110.0,Norway,In-store
94513.0,Germany,Online
57711.0,Norway,Online
55649.0,United Kingdom,Online
87854.0,United States,Online
24638.0,Netherlands,Online
72671.0,Australia,Online
47021.0,Italy,Online
62558.0,Norway,Online
33464.0,Australia,Online
94514.0,Portugal,Online
95657.0,Sweden,Online
94515.0,Spain,In-store
33975.0,Italy,Online
58814.0,Germany,Online
39702.0,Germany,In-store
94516.0,Spain,Online
12105.0,Germany,In-store
32745.0,France,Online
86393.0,Belgium,In-store
83748.0,France,In-store
92741.0,Australia,Online
76823.0,Italy,In-store
73284.0,Germany,Online
60297.0,Sweden,Online
94517.0,France,In-store
51422.0,Sweden,Online
62771.0,United Kingdom,Online
78250.0,France,In-store
34809.0,Belgium,Online
94518.0,United Kingdom,Online
61701.0,Portugal,In-store
15854.0,France,In-store
92056.0,Norway,Online
32169.0,United Kingdom,Online
97309.0,United States,In-store
41482.0,Germany,Online
96221.0,United Kingdom,In-store
88241.0,Belgium,In-store
12035.0,France,In-store
41984.0,Spain,Online
76160.0,Italy,In-store
13714.0,Portugal,In-store
86427.0,Sweden,In-store
99751.0,Sweden,Online
98882.0,United Kingdom,In-store
68521.0,Italy,In-store
91732.0,Sweden,In-store
58554.0,United States,Online
44253.0,France,In-store
18622.0,Sweden,Online
91056.0,Italy,In-store
94519.0,Germany,In-store
67857.0,Sweden,Online
72067.0,Belgium,Online
55741.0,Spain,In-store
63446.0,United Kingdom,In-store
95469.0,Sweden,In-store
57235.0,Italy,Online
41480.0,Portugal,Online
62295.0,France,Online
30977.0,United Kingdom,In-store
88150.0,United Kingdom,Online
59988.0,Spain,In-store
59670.0,Australia,Online
56426.0,United States,Online
51715.0,Australia,Online
94520.0,United States,In-store
68532.0,Norway,In-store
77809.0,United States,In-store
94521.0,Netherlands,In-store
22092.0,Norway,In-store
24898.0,Italy,Online
38144.0,United States,In-store
46229.0,Spain,Online
17317.0,Spain,Online
88333.0,Spain,Online
22972.0,United Kingdom,In-store
82661.0,Spain,Online
55071.0,Norway,Online
15971.0,Germany,Online
94616.0,France,Online
15958.0,Netherlands,In-store
90843.0,Netherlands,In-store
87957.0,United Kingdom,Online
72838.0,Sweden,Online
71825.0,Norway,In-store
94522.0,Australia,Online
29097.0,United States,In-store
43559.0,Netherlands,Online
19700.0,Italy,Online
43706.0,United Kingdom,In-store
54545.0,Sweden,Online
35172.0,Spain,In-store
96787.0,Australia,In-store
68091.0,Germany,In-store
83972.0,Netherlands,In-store
54126.0,Netherlands,Online
53606.0,United States,Online
58555.0,France,Online
94523.0,Sweden,Online
42881.0,Italy,Online
32448.0,Spain,In-store
28884.0,Spain,Online
98021.0,Belgium,Online
37791.0,Italy,Online
86090.0,Spain,In-store
23223.0,Italy,Online
43616.0,Netherlands,Online
71518.0,Germany,Online
94851.0,Italy,In-store
60063.0,Belgium,Online
10095.0,Italy,In-store
10846.0,Italy,In-store
12280.0,Sweden,Online
94524.0,United Kingdom,In-store
94693.0,Australia,Online
94525.0,United States,Online
10278.0,United Kingdom,Online
89539.0,Sweden,In-store
48529.0,Norway,Online
96869.0,France,Online
88276.0,Australia,Online
50172.0,Italy,In-store
94526.0,Spain,In-store
55379.0,Netherlands,Online
57595.0,Netherlands,In-store
24954.0,Belgium,Online
77119.0,Sweden,In-store
70136.0,Italy,In-store
31797.0,Italy,In-store
18436.0,Italy,In-store
67431.0,Italy,Online
12541.0,Spain,In-store
97589.0,Australia,In-store
46945.0,United States,Online
50909.0,Australia,Online
43372.0,Netherlands,In-store
66216.0,Portugal,Online
94527.0,Sweden,In-store
83950.0,Sweden,Online
94528.0,Belgium,Online
72616.0,Netherlands,In-store
74907.0,United Kingdom,In-store
10673.0,Italy,In-store
25447.0,Netherlands,Online
94529.0,Germany,In-store
46053.0,Spain,Online
67515.0,Australia,Online
91860.0,Sweden,In-store
21320.0,Norway,Online
71287.0,Italy,In-store
17494.0,United Kingdom,Online
41956.0,Italy,In-store
17893.0,Italy,In-store
14928.0,Belgium,In-store
56430.0,Norway,In-store
11705.0,Belgium,Online
40475.0,United States,In-store
94530.0,France,Online
94531.0,Australia,In-store
94532.0,Sweden,In-store
88099.0,France,Online
11313.0,United Kingdom,Online
25314.0,United Kingdom,Online
21915.0,Spain,Online
58848.0,Netherlands,In-store
88905.0,Sweden,Online
82026.0,Spain,In-store
94533.0,Germany,In-store
68601.0,Sweden,Online
52109.0,United Kingdom,In-store
57656.0,Portugal,In-store
95713.0,France,Online
31776.0,Sweden,Online
82005.0,Spain,Online
91737.0,Belgium,In-store
33633.0,Belgium,Online
16957.0,Australia,In-store
33888.0,France,Online
23733.0,Spain,In-store
11899.0,Spain,Online
39263.0,Netherlands,In-store
49144.0,Australia,Online
73607.0,France,In-store
84070.0,France,In-store
94534.0,Belgium,In-store
90655.0,France,In-store
81579.0,Italy,Online
37235.0,United States,In-store
54804.0,United States,Online
94535.0,Norway,In-store
68019.0,Australia,Online
95777.0,Netherlands,In-store
47206.0,Italy,Online
65132.0,Germany,In-store
78632.0,Portugal,In-store
75181.0,Belgium,In-store
94536.0,Belgium,In-store
60898.0,Netherlands,In-store
98545.0,Italy,In-store
94537.0,Spain,Online
37926.0,Belgium,In-store
88998.0,Sweden,In-store
86027.0,Belgium,In-store
16217.0,Netherlands,Online
94505.0,Spain,Online
94538.0,Germany,Online
17573.0,France,Online
20184.0,Norway,In-store
83486.0,Sweden,Online
56519.0,Sweden,In-store
42253.0,Netherlands,Online
40572.0,Italy,Online
28133.0,Australia,In-store
61168.0,Spain,In-store
24160.0,Germany,Online
63186.0,Netherlands,Online
45382.0,Germany,In-store
66576.0,Spain,Online
62557.0,Italy,Online
62559.0,Netherlands,Online
63389.0,Spain,Online
93334.0,Belgium,Online
94539.0,Norway,In-store
29258.0,Italy,Online
98035.0,United Kingdom,Online
28902.0,Belgium,In-store
94540.0,Spain,Online
11828.0,Germany,In-store
94541.0,United States,Online
94542.0,Belgium,Online
22111.0,Belgium,Online
92122.0,Spain,In-store
22620.0,Norway,In-store
61301.0,Sweden,Online
70022.0,Germany,In-store
47158.0,Netherlands,In-store
56230.0,Spain,Online
89677.0,Australia,In-store
51233.0,Portugal,Online
61454.0,Portugal,Online
98923.0,Norway,Online
87772.0,Germany,In-store
20715.0,Australia,In-store
78917.0,Norway,In-store
34135.0,United States,Online
82931.0,France,Online
10570.0,Spain,In-store
11428.0,Italy,Online
50793.0,Norway,In-store
22266.0,Australia,In-store
88179.0,Australia,Online
39599.0,Spain,In-store
47289.0,Spain,Online
77391.0,Sweden,Online
59776.0,Belgium,Online
15240.0,Spain,Online
46770.0,Netherlands,In-store
92967.0,United States,In-store
22809.0,Germany,In-store
32088.0,France,Online
10741.0,Australia,In-store
39767.0,Spain,In-store
98353.0,France,Online
84138.0,United Kingdom,Online
94543.0,United Kingdom,Online
79078.0,Norway,In-store
88203.0,United Kingdom,In-store
34321.0,Sweden,In-store
26388.0,Portugal,Online
89983.0,Italy,Online
94544.0,Germany,Online
21521.0,Australia,Online
19868.0,Netherlands,Online
22216.0,Italy,In-store
60941.0,France,In-store
42891.0,Norway,Online
79288.0,Portugal,Online
94545.0,Belgium,In-store
20222.0,Germany,Online
95729.0,Norway,In-store
28906.0,United States,In-store
94546.0,United Kingdom,Online
58644.0,Spain,Online
84995.0,United States,Online
16063.0,Netherlands,In-store
76704.0,Netherlands,Online
24818.0,France,In-store
31235.0,Australia,In-store
94547.0,United States,In-store
59266.0,Sweden,In-store
62499.0,Norway,In-store
67921.0,France,Online
46487.0,Sweden,In-store
60674.0,Portugal,Online
61264.0,France,Online
96863.0,Italy,In-store
28757.0,Spain,In-store
28572.0,Belgium,Online
99608.0,France,In-store
46264.0,Belgium,In-store
33701.0,Netherlands,In-store
67836.0,Germany,Online
58511.0,Portugal,In-store
22527.0,United States,Online
26708.0,Spain,Online
91416.0,Portugal,Online
41475.0,United Kingdom,In-store
13513.0,United States,Online
16244.0,United States,In-store
76041.0,Norway,In-store
15475.0,Belgium,In-store
19919.0,United States,Online
53637.0,Italy,In-store
97861.0,Spain,In-store
65254.0,Norway,Online
55995.0,Sweden,In-store
26905.0,Italy,Online
21939.0,Italy,In-store
25010.0,Italy,Online
95807.0,Australia,Online
98845.0,Sweden,In-store
66292.0,United States,Online
72404.0,Netherlands,Online
54087.0,Netherlands,In-store
19611.0,Norway,Online
24248.0,Belgium,Online
67336.0,Spain,Online
72094.0,Spain,In-store
94548.0,United States,Online
60108.0,United Kingdom,In-store
73149.0,United Kingdom,In-store
65470.0,France,In-store
15565.0,Sweden,In-store
99317.0,Norway,Online
11455.0,Belgium,In-store
80037.0,Norway,Online
59579.0,Portugal,In-store
21573.0,Netherlands,Online
73185.0,United Kingdom,In-store
63458.0,Belgium,In-store
48713.0,Germany,Online
64334.0,Australia,In-store
26770.0,Belgium,Online
82953.0,France,In-store
68738.0,Italy,Online
60524.0,Australia,In-store
95678.0,France,In-store
92535.0,France,In-store
32262.0,Australia,Online
33317.0,Germany,In-store
31709.0,United States,In-store
93741.0,Sweden,Online
98832.0,Netherlands,Online
57097.0,Belgium,In-store
88732.0,France,In-store
94632.0,Norway,In-store
71323.0,Netherlands,In-store
25411.0,Australia,In-store
33983.0,Belgium,Online
10491.0,Netherlands,Online
37461.0,United Kingdom,In-store
44937.0,United Kingdom,In-store
26447.0,Italy,Online
10627.0,Italy,In-store
86653.0,Australia,Online
28653.0,Norway,Online
19808.0,France,Online
17489.0,France,Online
75293.0,United Kingdom,Online
84308.0,Sweden,Online
98757.0,United Kingdom,Online
39354.0,Netherlands,In-store
88879.0,Netherlands,Online
56305.0,Italy,In-store
48257.0,France,Online
72768.0,Germany,Online
79784.0,Italy,In-store
94549.0,United States,In-store
94550.0,Germany,Online
94551.0,United States,Online
21285.0,Italy,Online
74531.0,Portugal,In-store
94552.0,Germany,Online
