InvoiceNo,StockCode,CustomerID,InvoiceDate,Quantity,UnitPrice,Discount,ShippingCost,TotalAmount
200898,SKU_1638,81854.0,2024-11-29,48,9.43,0.43,19.36,258.00480000000005
857320,SKU_1338,10344.0,2024-11-29,38,13.6,0.13,16.02,449.616
329234,SKU_1955,43661.0,2024-11-29,1,58.08,0.18,16.98,47.625600000000006
699564,SKU_1453,77096.0,2024-11-29,33,13.92,0.21,14.59,362.8944
741062,SKU_1478,94282.0,2024-11-29,-21,-5.11,1.9668391470941715,17.41,-103.75150887467555
496371,SKU_1858,34699.0,2024-11-29,32,64.32,0.02,12.84,2017.0751999999998
910004,SKU_1258,26135.0,2024-11-29,41,15.33,0.2,13.15,502.824
614300,SKU_1639,11286.0,2024-11-29,41,6.49,0.0,7.15,266.09000000000003
428658,SKU_1052,25181.0,2024-11-30,37,81.04,0.12,15.95,2638.6624
831393,SKU_1611,44502.0,2024-11-30,21,38.35,0.11,7.3,716.7615000000001
275915,SKU_1442,39426.0,2024-11-30,21,60.32,0.03,16.79,1228.7184
971399,SKU_1419,75224.0,2024-11-30,28,13.96,0.11,10.12,347.8832
135357,SKU_1705,84020.0,2024-11-30,6,39.55,0.46,26.81,128.142
957910,SKU_1751,72708.0,2024-11-30,36,44.37,0.44,8.26,894.4992000000001
643271,SKU_1248,14622.0,2024-11-30,5,83.32,0.33,19.01,279.12199999999996
659564,SKU_1292,56027.0,2024-11-30,40,59.07,0.32,8.24,1606.704
361728,SKU_1206,50922.0,2024-11-30,35,99.94,0.29,28.15,2483.509
538495,SKU_1100,90003.0,2024-11-30,34,21.3,0.31,19.87,499.698
290555,SKU_1214,60586.0,2024-11-30,9,4.29,0.38,8.87,23.9382
314185,SKU_1299,30689.0,2024-11-30,35,61.68,0.26,16.65,1597.5120000000002
433595,SKU_1575,94283.0,2024-11-30,10,45.63,0.1,11.65,410.67
495261,SKU_1434,25986.0,2024-11-30,29,87.8,0.09,15.82,2317.042
976148,SKU_1238,94284.0,2024-11-30,48,80.32,0.12,20.69,3392.7167999999997
468887,SKU_1123,13480.0,2024-11-30,14,80.39,0.3,27.22,787.822
404488,SKU_1517,73400.0,2024-11-30,6,63.34,0.04,13.99,364.8384
895996,SKU_1736,94285.0,2024-11-30,-32,-54.59,1.7172368647406584,17.75,-1252.9267342781613
897537,SKU_1836,28514.0,2024-11-30,16,26.89,0.47,19.01,228.02720000000002
943186,SKU_1148,84765.0,2024-11-30,19,15.5,0.29,6.82,209.095
476213,SKU_1056,94286.0,2024-11-30,41,38.34,0.04,8.89,1509.0624
644344,SKU_1155,26004.0,2024-11-30,11,34.53,0.39,23.25,231.6963
687853,SKU_1596,36682.0,2024-11-30,30,28.7,0.17,24.8,714.63
737385,SKU_1535,39735.0,2024-11-30,5,98.19,0.36,9.74,314.208
147689,SKU_1114,27359.0,2024-12-01,48,18.09,0.13,27.92,755.4383999999999
394279,SKU_1603,63910.0,2024-12-01,36,2.51,0.43,25.51,51.505199999999995
336557,SKU_1330,85885.0,2024-12-01,7,7.3,0.2,17.26,40.88
394956,SKU_1190,68808.0,2024-12-01,13,73.43,0.25,26.74,715.9425000000001
741061,SKU_1533,48240.0,2024-12-01,15,32.0,0.29,27.92,340.79999999999995
515988,SKU_1365,35970.0,2024-12-01,4,76.84,0.41,19.84,181.34240000000003
443101,SKU_1493,87960.0,2024-12-01,35,97.02,0.14,25.9,2920.3019999999997
454796,SKU_1545,33645.0,2024-12-01,5,29.18,0.31,14.57,100.67099999999999
369919,SKU_1248,91208.0,2024-12-01,13,23.72,0.1,27.87,277.524
323554,SKU_1885,45243.0,2024-12-01,33,40.89,0.34,7.81,890.5842
416667,SKU_1036,28050.0,2024-12-01,20,7.43,0.16,26.75,124.82399999999998
766067,SKU_1296,94287.0,2024-12-01,-3,-73.24,0.1,17.545,197.748
375516,SKU_1464,19648.0,2024-12-01,8,22.56,0.13,21.7,157.0176
206252,SKU_1846,78388.0,2024-12-01,47,66.58,0.02,15.27,3066.6748
816886,SKU_1220,29127.0,2024-12-01,17,43.88,0.22,24.1,581.8488000000001
951538,SKU_1737,48920.0,2024-12-01,5,48.29,0.31,28.95,166.60049999999998
153475,SKU_1872,18625.0,2024-12-01,31,89.31,0.12,18.12,2436.3768
745602,SKU_1810,48325.0,2024-12-01,8,33.95,0.39,14.25,165.67600000000002
490958,SKU_1789,85521.0,2024-12-01,2,7.41,0.41,6.22,8.743800000000002
223502,SKU_1858,68311.0,2024-12-01,1,48.74,0.27,20.27,35.5802
681489,SKU_1485,72843.0,2024-12-01,26,78.29,0.32,12.56,1384.1672
851174,SKU_1398,22572.0,2024-12-01,7,61.6,0.02,8.72,422.57599999999996
680531,SKU_1532,39527.0,2024-12-01,12,53.32,0.29,6.09,454.2864
602599,SKU_1051,37073.0,2024-12-01,14,93.01,0.38,17.2,807.3268
829112,SKU_1771,58043.0,2024-12-02,23,68.82,0.0,29.83,1582.86
437686,SKU_1430,59673.0,2024-12-02,25,34.43,0.09,13.48,783.2825
789353,SKU_1913,72690.0,2024-12-02,25,83.03,0.42,28.98,1203.9350000000002
624189,SKU_1838,94288.0,2024-12-02,15,39.98,0.08,23.04,551.7239999999999
789376,SKU_1207,37120.0,2024-12-02,36,77.8,0.26,17.25,2072.5919999999996
780714,SKU_1885,68879.0,2024-12-02,40,19.53,0.25,14.96,585.9000000000001
148637,SKU_1418,50604.0,2024-12-02,22,41.63,0.45,25.5,503.72300000000007
219714,SKU_1459,67871.0,2024-12-02,11,6.1,0.48,26.93,34.891999999999996
750868,SKU_1518,77636.0,2024-12-02,26,26.43,0.34,7.89,453.5387999999999
990434,SKU_1168,73146.0,2024-12-02,25,66.65,0.21,23.53,1316.3375000000003
576718,SKU_1649,80546.0,2024-12-02,41,40.31,0.39,26.16,1008.1531
666961,SKU_1701,84145.0,2024-12-02,24,30.41,0.29,26.29,518.1864
767143,SKU_1960,88874.0,2024-12-02,20,62.69,0.4,16.29,752.28
164694,SKU_1139,63803.0,2024-12-02,6,6.99,0.4,18.82,25.163999999999998
735980,SKU_1346,42546.0,2024-12-02,25,53.18,0.08,24.49,1223.14
856802,SKU_1667,51912.0,2024-12-02,15,70.51,0.45,28.31,581.7075000000001
678195,SKU_1057,59497.0,2024-12-02,14,48.74,0.03,17.92,661.8892
504140,SKU_1695,94289.0,2024-12-02,-50,-86.02,1.7352927172688943,17.41,-3162.4939769735147
432322,SKU_1765,80209.0,2024-12-02,5,87.13,0.38,18.59,270.103
170732,SKU_1657,42411.0,2024-12-02,33,91.57,0.32,27.76,2054.8307999999997
569907,SKU_1448,93484.0,2024-12-02,17,25.42,0.02,10.76,423.4972
906584,SKU_1184,34220.0,2024-12-02,48,6.0,0.25,21.86,216.0
108072,SKU_1177,12005.0,2024-12-02,33,81.19,0.36,12.4,1714.7328
705789,SKU_1982,94290.0,2024-12-02,-50,-55.42,0.24,17.49,2105.96
994424,SKU_1486,94291.0,2024-12-03,-37,-59.15,1.5124462297780743,17.27,-1121.5141961808044
275759,SKU_1464,41675.0,2024-12-03,11,94.38,0.44,9.64,581.3807999999999
852886,SKU_1126,79649.0,2024-12-03,26,17.51,0.12,16.4,400.62880000000007
121942,SKU_1044,97718.0,2024-12-03,33,72.88,0.37,10.51,1515.1752
605579,SKU_1189,40080.0,2024-12-03,42,18.83,0.31,16.25,545.6933999999999
192379,SKU_1361,38564.0,2024-12-03,13,83.4,0.48,5.46,563.784
367634,SKU_1365,80029.0,2024-12-03,30,13.81,0.49,13.05,211.293
777079,SKU_1192,36811.0,2024-12-03,41,62.82,0.09,13.38,2343.8142
925116,SKU_1566,94292.0,2024-12-03,33,80.52,0.25,24.02,1992.87
381038,SKU_1293,17925.0,2024-12-03,23,23.34,0.34,19.52,354.3012
524053,SKU_1771,30461.0,2024-12-03,10,75.26,0.28,17.04,541.872
876273,SKU_1526,66886.0,2024-12-03,6,91.11,0.34,8.51,360.7955999999999
471974,SKU_1148,51160.0,2024-12-03,34,81.45,0.33,9.84,1855.4309999999998
939244,SKU_1148,94000.0,2024-12-03,38,39.98,0.25,28.61,1139.4299999999998
822642,SKU_1250,89531.0,2024-12-03,30,80.34,0.37,19.98,1518.4260000000002
845967,SKU_1434,31188.0,2024-12-03,33,65.59,0.38,17.29,1341.9714000000001
566922,SKU_1765,94293.0,2024-12-03,-24,3.45,0.09,17.41,-75.34800000000001
330009,SKU_1213,47785.0,2024-12-03,21,39.69,0.12,22.29,733.4712000000001
811492,SKU_1619,40088.0,2024-12-03,7,13.4,0.23,28.26,72.226
309497,SKU_1973,30590.0,2024-12-03,42,27.01,0.36,27.87,726.0288
946593,SKU_1034,12378.0,2024-12-03,10,71.27,0.3,23.06,498.88999999999993
381248,SKU_1380,30793.0,2024-12-03,7,36.95,0.12,10.65,227.61200000000002
214863,SKU_1771,27014.0,2024-12-03,9,35.22,0.46,9.35,171.16920000000002
508356,SKU_1226,70823.0,2024-12-03,6,65.57,0.22,27.29,306.8676
455416,SKU_1927,52666.0,2024-12-04,4,54.04,0.36,28.49,138.3424
632440,SKU_1219,61242.0,2024-12-04,31,46.05,0.07,28.22,1327.6215
672774,SKU_1139,10252.0,2024-12-04,26,27.13,0.4,8.21,423.228
840637,SKU_1565,95711.0,2024-12-04,9,25.46,0.27,26.45,167.2722
464840,SKU_1797,18958.0,2024-12-04,1,88.56,0.14,21.62,76.1616
924579,SKU_1264,95209.0,2024-12-04,38,15.47,0.43,13.59,335.08020000000005
318962,SKU_1786,56715.0,2024-12-04,13,22.06,0.02,27.71,281.0444
325011,SKU_1335,12192.0,2024-12-04,30,58.19,0.14,26.69,1501.302
339214,SKU_1925,50553.0,2024-12-04,21,97.72,0.41,16.17,1210.7508
396870,SKU_1960,64191.0,2024-12-04,4,64.88,0.49,18.49,132.3552
204983,SKU_1621,55788.0,2024-12-04,8,57.7,0.27,29.34,336.968
541905,SKU_1556,61636.0,2024-12-04,16,84.43,0.04,27.18,1296.8448
205652,SKU_1278,97518.0,2024-12-04,9,73.39,0.44,15.9,369.8856
695708,SKU_1331,65483.0,2024-12-04,45,89.78,0.12,7.25,3555.288
177848,SKU_1772,67248.0,2024-12-04,14,88.39,0.36,14.0,791.9744000000001
862492,SKU_1723,20241.0,2024-12-04,9,40.09,0.01,10.78,357.2019000000001
840894,SKU_1194,88216.0,2024-12-04,32,62.54,0.23,14.72,1540.9856
497538,SKU_1630,81878.0,2024-12-04,36,9.92,0.11,15.39,317.8368
662523,SKU_1705,81492.0,2024-12-04,28,50.37,0.28,9.23,1015.4591999999999
210629,SKU_1042,54725.0,2024-12-04,16,70.12,0.09,13.16,1020.9472000000001
990238,SKU_1979,94294.0,2024-12-04,12,89.78,0.38,11.93,667.9632
684249,SKU_1257,42298.0,2024-12-04,32,45.73,0.47,27.7,775.5808
352139,SKU_1687,28015.0,2024-12-04,47,83.01,0.28,26.89,2809.0584
150356,SKU_1441,40804.0,2024-12-04,17,78.64,0.24,24.24,1016.0288
729041,SKU_1295,94295.0,2024-12-05,10,30.89,0.23,7.58,237.85299999999998
618275,SKU_1610,63692.0,2024-12-05,43,67.83,0.36,19.77,1866.6816000000001
911355,SKU_1436,45719.0,2024-12-05,5,84.55,0.3,19.29,295.92499999999995
478035,SKU_1954,16230.0,2024-12-05,29,29.56,0.37,8.78,540.0612
712766,SKU_1707,94296.0,2024-12-05,25,15.14,0.16,19.1,317.94
133750,SKU_1958,58979.0,2024-12-05,37,12.02,0.21,20.78,351.3446
460013,SKU_1628,46156.0,2024-12-05,27,10.97,0.31,13.09,204.37109999999998
600443,SKU_1675,34457.0,2024-12-05,43,32.3,0.44,28.75,777.784
344365,SKU_1807,19689.0,2024-12-05,8,48.99,0.01,22.95,388.0008
450592,SKU_1901,94297.0,2024-12-05,-42,60.02,0.33,17.41,-1688.9628
352415,SKU_1397,57087.0,2024-12-05,22,24.11,0.28,13.6,381.90239999999994
490186,SKU_1974,66843.0,2024-12-05,33,42.03,0.28,11.45,998.6328
908415,SKU_1124,86084.0,2024-12-05,8,81.81,0.18,7.39,536.6736000000001
998165,SKU_1496,87579.0,2024-12-05,7,64.9,0.31,28.85,313.46700000000004
580826,SKU_1868,33211.0,2024-12-05,31,24.98,0.11,23.19,689.1982
605916,SKU_1800,34596.0,2024-12-05,1,95.55,0.13,12.22,83.1285
995528,SKU_1363,84615.0,2024-12-05,37,25.21,0.42,19.12,541.0066
499121,SKU_1146,33247.0,2024-12-05,49,34.91,0.27,8.09,1248.7306999999998
417627,SKU_1459,44233.0,2024-12-05,44,28.7,0.08,8.1,1161.776
911460,SKU_1170,23813.0,2024-12-05,46,7.11,0.42,16.88,189.69480000000001
562825,SKU_1309,89768.0,2024-12-05,3,68.55,0.18,25.74,168.63299999999998
283118,SKU_1712,72944.0,2024-12-05,28,7.7,0.34,5.13,142.296
364378,SKU_1978,32287.0,2024-12-05,10,94.27,0.33,29.29,631.6089999999999
836169,SKU_1351,59858.0,2024-12-05,34,17.95,0.31,14.61,421.1069999999999
304239,SKU_1859,31051.0,2024-12-06,22,94.2,0.17,12.87,1720.092
417155,SKU_1347,64103.0,2024-12-06,5,19.88,0.39,17.81,60.63399999999999
878403,SKU_1891,94298.0,2024-12-06,-38,-15.79,1.7965563809788998,17.205,-477.94975971495944
216135,SKU_1350,67921.0,2024-12-06,49,1.65,0.39,27.52,49.31849999999999
243133,SKU_1572,41713.0,2024-12-06,21,26.8,0.25,11.44,422.1
149253,SKU_1995,28223.0,2024-12-06,35,73.03,0.47,22.49,1354.7065000000002
751222,SKU_1140,38918.0,2024-12-06,32,73.71,0.19,7.76,1910.5632
713642,SKU_1169,99337.0,2024-12-06,23,1.0,0.49,8.49,11.73
668955,SKU_1224,95981.0,2024-12-06,24,14.62,0.03,17.61,340.3536
420940,SKU_1745,71210.0,2024-12-06,23,7.51,0.05,15.77,164.09349999999998
981330,SKU_1785,18769.0,2024-12-06,34,25.82,0.37,22.09,553.0644
212042,SKU_1220,55854.0,2024-12-06,34,27.08,0.07,18.47,856.2695999999999
164065,SKU_1364,70493.0,2024-12-06,1,29.52,0.39,16.46,18.0072
438530,SKU_1742,26304.0,2024-12-06,25,74.94,0.27,15.38,1367.655
654926,SKU_1839,92286.0,2024-12-06,33,19.94,0.14,13.13,565.8972000000001
182455,SKU_1112,20506.0,2024-12-06,31,30.96,0.11,6.06,854.1864
517100,SKU_1248,57421.0,2024-12-06,48,33.93,0.1,7.89,1465.7759999999998
852376,SKU_1469,21198.0,2024-12-06,13,9.83,0.12,11.92,112.4552
261769,SKU_1448,73265.0,2024-12-06,29,96.41,0.38,9.53,1733.4517999999998
707908,SKU_1047,17083.0,2024-12-06,21,1.74,0.42,27.76,21.1932
748631,SKU_1350,94101.0,2024-12-06,15,96.09,0.21,16.19,1138.6665000000003
326909,SKU_1083,90658.0,2024-12-06,21,12.38,0.02,19.84,254.78040000000001
631402,SKU_1675,44520.0,2024-12-06,34,33.69,0.05,6.54,1088.187
654838,SKU_1598,52688.0,2024-12-06,4,54.36,0.15,26.81,184.82399999999998
540987,SKU_1976,63298.0,2024-12-07,43,99.17,0.49,19.67,2174.7981000000004
368636,SKU_1172,88253.0,2024-12-07,42,69.8,0.01,6.25,2902.284
333720,SKU_1905,88570.0,2024-12-07,43,59.34,0.25,28.67,1913.7150000000001
364115,SKU_1904,96479.0,2024-12-07,7,45.65,0.35,18.33,207.7075
277422,SKU_1941,13489.0,2024-12-07,30,89.22,0.02,24.29,2623.0679999999998
765004,SKU_1144,24764.0,2024-12-07,45,54.43,0.04,28.47,2351.3759999999997
847065,SKU_1761,57691.0,2024-12-07,35,18.44,0.43,19.06,367.8780000000001
950626,SKU_1450,94299.0,2024-12-07,-42,-26.69,1.3168260107957828,17.33,-355.15562158185656
575848,SKU_1544,40771.0,2024-12-07,35,65.32,0.46,16.57,1234.548
988391,SKU_1320,94300.0,2024-12-07,31,44.14,0.15,15.41,1163.089
243606,SKU_1147,98747.0,2024-12-07,1,92.88,0.22,26.71,72.4464
768128,SKU_1705,59152.0,2024-12-07,48,41.95,0.05,14.86,1912.92
384769,SKU_1125,77477.0,2024-12-07,39,71.46,0.09,17.35,2536.1153999999997
597992,SKU_1911,12039.0,2024-12-07,11,89.92,0.01,20.32,979.2288
915092,SKU_1968,93696.0,2024-12-07,5,17.6,0.49,20.94,44.88
830536,SKU_1909,19255.0,2024-12-07,35,53.57,0.02,10.39,1837.451
120032,SKU_1640,54007.0,2024-12-07,27,54.46,0.38,18.89,911.6604000000001
531108,SKU_1674,61806.0,2024-12-07,2,18.35,0.04,9.01,35.232
585341,SKU_1465,90628.0,2024-12-07,49,79.55,0.17,6.0,3235.2985
299451,SKU_1128,14217.0,2024-12-07,30,3.76,0.15,19.07,95.88
648645,SKU_1682,95232.0,2024-12-07,11,37.52,0.22,8.58,321.9216
575728,SKU_1836,88955.0,2024-12-07,49,31.02,0.49,11.45,775.1898
362641,SKU_1074,63146.0,2024-12-07,47,30.73,0.33,21.16,967.6876999999998
495350,SKU_1485,94301.0,2024-12-07,-21,-1.67,0.44,17.545,19.639200000000002
249905,SKU_1767,84085.0,2024-12-08,19,86.54,0.31,15.51,1134.5394000000001
564164,SKU_1215,39267.0,2024-12-08,19,25.4,0.49,24.98,246.12599999999998
811960,SKU_1742,69711.0,2024-12-08,6,63.2,0.49,23.77,193.39200000000002
431972,SKU_1236,32472.0,2024-12-08,41,61.96,0.46,7.05,1371.7944000000002
455067,SKU_1095,69805.0,2024-12-08,29,17.88,0.15,13.43,440.74199999999996
983794,SKU_1182,72867.0,2024-12-08,32,45.77,0.27,16.57,1069.1872
231098,SKU_1911,69369.0,2024-12-08,37,28.77,0.38,24.41,659.9838
898540,SKU_1632,80990.0,2024-12-08,41,61.72,0.22,23.26,1973.8056000000001
638758,SKU_1194,65186.0,2024-12-08,37,51.42,0.34,9.04,1255.6763999999998
391929,SKU_1249,62535.0,2024-12-08,22,2.41,0.08,6.56,48.778400000000005
495469,SKU_1622,33439.0,2024-12-08,7,28.52,0.32,23.74,135.75519999999997
558105,SKU_1446,37984.0,2024-12-08,29,41.34,0.18,27.87,983.0652000000002
906458,SKU_1071,54167.0,2024-12-08,40,86.62,0.47,16.72,1836.3440000000003
546023,SKU_1991,66675.0,2024-12-08,40,81.46,0.28,11.53,2346.048
275330,SKU_1917,63882.0,2024-12-08,27,90.59,0.36,7.54,1565.3952000000002
850170,SKU_1951,26345.0,2024-12-08,10,59.81,0.45,13.49,328.95500000000004
539363,SKU_1051,94302.0,2024-12-08,4,32.13,0.27,17.92,93.81960000000001
407561,SKU_1495,50367.0,2024-12-08,43,39.05,0.34,23.25,1108.2389999999998
994211,SKU_1976,26063.0,2024-12-08,43,27.87,0.1,8.62,1078.5690000000002
606513,SKU_1154,71563.0,2024-12-08,45,26.61,0.23,12.81,922.0365
494302,SKU_1319,29986.0,2024-12-08,20,71.63,0.2,13.47,1146.08
200319,SKU_1300,92256.0,2024-12-08,44,73.41,0.18,17.31,2648.6328000000003
711275,SKU_1194,79028.0,2024-12-08,26,39.23,0.05,5.46,968.9809999999999
175443,SKU_1025,69943.0,2024-12-08,8,41.38,0.47,11.11,175.45120000000003
736526,SKU_1226,94303.0,2024-12-09,-29,-59.86,0.46,17.27,937.4076000000001
191838,SKU_1396,54606.0,2024-12-09,45,54.75,0.17,24.42,2044.9125
971815,SKU_1208,24190.0,2024-12-09,45,45.19,0.2,21.74,1626.8400000000001
415637,SKU_1413,94304.0,2024-12-09,36,16.18,0.48,20.04,302.88960000000003
384949,SKU_1732,43049.0,2024-12-09,38,8.15,0.13,16.63,269.43899999999996
423930,SKU_1845,94305.0,2024-12-09,6,46.33,0.21,13.29,219.60420000000002
114248,SKU_1797,24187.0,2024-12-09,30,35.22,0.02,24.54,1035.4679999999998
301075,SKU_1996,40244.0,2024-12-09,32,14.02,0.37,9.5,282.6432
256456,SKU_1252,42707.0,2024-12-09,10,93.83,0.21,15.89,741.257
233968,SKU_1427,10729.0,2024-12-09,35,38.58,0.46,17.06,729.162
971480,SKU_1943,47576.0,2024-12-09,42,71.3,0.45,12.04,1647.03
186175,SKU_1613,32381.0,2024-12-09,27,30.29,0.04,12.46,785.1167999999999
811392,SKU_1264,51687.0,2024-12-09,25,6.68,0.28,25.0,120.24
947454,SKU_1175,29436.0,2024-12-09,29,89.2,0.37,20.6,1629.6840000000002
445398,SKU_1351,34558.0,2024-12-09,14,85.53,0.15,24.3,1017.807
977061,SKU_1183,10725.0,2024-12-09,37,4.66,0.47,10.45,91.38260000000001
844358,SKU_1323,94306.0,2024-12-09,-24,80.6,0.26,17.67,-1431.456
838568,SKU_1901,28811.0,2024-12-09,47,97.37,0.22,20.5,3569.5842000000002
671679,SKU_1498,71913.0,2024-12-09,36,6.1,0.29,10.54,155.916
211011,SKU_1192,66742.0,2024-12-09,4,82.17,0.41,10.2,193.92120000000003
325151,SKU_1856,11014.0,2024-12-09,45,74.72,0.16,6.51,2824.416
449711,SKU_1999,33074.0,2024-12-09,6,27.34,0.12,27.7,144.3552
882475,SKU_1485,94307.0,2024-12-09,-25,-71.09,1.1262444307852162,17.41,-224.36791461302548
531912,SKU_1194,83805.0,2024-12-09,20,34.97,0.25,15.31,524.55
547170,SKU_1020,39973.0,2024-12-10,46,28.76,0.47,7.42,701.1688
575833,SKU_1333,48650.0,2024-12-10,27,14.08,0.35,23.82,247.104
373370,SKU_1797,94308.0,2024-12-10,-15,91.94,0.25,17.33,-1034.3249999999998
116858,SKU_1568,13027.0,2024-12-10,7,45.58,0.38,5.96,197.8172
341544,SKU_1054,49807.0,2024-12-10,23,26.24,0.18,17.76,494.88640000000004
812208,SKU_1001,94309.0,2024-12-10,-43,-23.8,0.15,17.33,869.89
736781,SKU_1303,58596.0,2024-12-10,16,29.58,0.13,14.27,411.75359999999995
794660,SKU_1533,71345.0,2024-12-10,1,58.71,0.37,8.95,36.9873
796830,SKU_1140,60951.0,2024-12-10,31,66.23,0.25,9.27,1539.8475
780473,SKU_1088,30652.0,2024-12-10,44,74.98,0.14,21.45,2837.2432000000003
339828,SKU_1879,67845.0,2024-12-10,19,17.34,0.32,15.82,224.03279999999995
807456,SKU_1810,16424.0,2024-12-10,31,41.76,0.44,23.26,724.9536
646304,SKU_1586,86458.0,2024-12-10,36,1.91,0.01,21.1,68.07239999999999
357826,SKU_1585,59672.0,2024-12-10,27,9.34,0.07,10.08,234.5274
564136,SKU_1304,37742.0,2024-12-10,14,26.72,0.03,25.07,362.8576
117445,SKU_1747,35830.0,2024-12-10,36,1.71,0.05,8.82,58.482
587656,SKU_1164,39141.0,2024-12-10,29,14.7,0.45,5.15,234.465
528291,SKU_1216,37776.0,2024-12-10,43,43.94,0.07,21.06,1757.1605999999997
378835,SKU_1363,17331.0,2024-12-10,24,38.87,0.28,7.46,671.6735999999999
981042,SKU_1802,78450.0,2024-12-10,30,64.3,0.44,5.34,1080.24
830084,SKU_1530,45905.0,2024-12-10,34,19.92,0.28,11.02,487.64160000000004
256932,SKU_1283,76809.0,2024-12-10,34,23.71,0.43,15.97,459.49980000000005
784781,SKU_1361,51122.0,2024-12-10,7,41.19,0.44,28.57,161.4648
928521,SKU_1367,24349.0,2024-12-10,41,64.96,0.09,25.75,2423.6576
263062,SKU_1440,86307.0,2024-12-11,42,94.46,0.48,18.95,2063.0063999999998
427983,SKU_1882,56364.0,2024-12-11,43,64.28,0.27,22.97,2017.7492
630774,SKU_1444,41263.0,2024-12-11,32,1.19,0.13,21.17,33.129599999999996
302174,SKU_1938,64850.0,2024-12-11,35,84.28,0.39,22.53,1799.3780000000002
562643,SKU_1376,61164.0,2024-12-11,2,32.55,0.04,19.21,62.495999999999995
502262,SKU_1495,85313.0,2024-12-11,39,26.04,0.15,17.06,863.2259999999999
367868,SKU_1187,28953.0,2024-12-11,31,70.41,0.38,8.0,1353.2802
753567,SKU_1649,60861.0,2024-12-11,38,74.01,0.5,5.0,1406.19
170886,SKU_1846,56689.0,2024-12-11,26,46.33,0.18,13.65,987.7556
834921,SKU_1863,18243.0,2024-12-11,16,54.78,0.45,7.37,482.064
193761,SKU_1962,24838.0,2024-12-11,37,68.93,0.08,29.87,2346.3772000000004
764524,SKU_1791,95726.0,2024-12-11,40,96.63,0.25,12.7,2898.8999999999996
857797,SKU_1713,65091.0,2024-12-11,2,66.8,0.49,28.4,68.136
738454,SKU_1383,76636.0,2024-12-11,37,24.15,0.34,14.21,589.7429999999999
657160,SKU_1427,44876.0,2024-12-11,39,71.92,0.48,19.44,1458.5376
844851,SKU_1157,62608.0,2024-12-11,8,75.88,0.39,7.29,370.2944
553095,SKU_1744,75948.0,2024-12-11,11,7.2,0.04,23.31,76.032
933469,SKU_1626,80003.0,2024-12-11,8,4.27,0.16,29.18,28.694399999999995
909417,SKU_1224,14267.0,2024-12-11,26,85.36,0.1,20.44,1997.4240000000002
712879,SKU_1556,59171.0,2024-12-11,19,6.67,0.06,14.29,119.1262
420012,SKU_1728,90097.0,2024-12-11,28,17.64,0.49,20.28,251.8992
600081,SKU_1998,64700.0,2024-12-11,4,91.28,0.21,20.88,288.44480000000004
308997,SKU_1629,67625.0,2024-12-11,11,10.5,0.13,9.13,100.485
643635,SKU_1827,93084.0,2024-12-11,34,21.31,0.02,24.81,710.0491999999999
403767,SKU_1371,96167.0,2024-12-12,11,12.35,0.36,9.13,86.944
116360,SKU_1308,91537.0,2024-12-12,2,61.21,0.11,26.28,108.9538
608593,SKU_1358,28691.0,2024-12-12,7,74.5,0.16,7.54,438.06
376358,SKU_1792,79026.0,2024-12-12,11,85.05,0.07,28.45,870.0614999999999
434423,SKU_1101,60078.0,2024-12-12,49,24.24,0.2,12.29,950.2080000000001
331964,SKU_1459,18085.0,2024-12-12,28,10.35,0.04,14.62,278.208
920735,SKU_1131,40399.0,2024-12-12,6,89.44,0.19,20.96,434.6784
884772,SKU_1859,63063.0,2024-12-12,37,30.71,0.46,7.39,613.5858000000001
114698,SKU_1723,94310.0,2024-12-12,19,80.38,0.06,5.22,1435.5867999999998
593548,SKU_1201,16375.0,2024-12-12,36,94.73,0.49,10.46,1739.2428000000002
784962,SKU_1286,95837.0,2024-12-12,43,2.74,0.35,10.61,76.58300000000001
216544,SKU_1146,46397.0,2024-12-12,32,61.51,0.09,10.68,1791.1712
377091,SKU_1769,93202.0,2024-12-12,45,75.56,0.37,20.68,2142.126
152338,SKU_1771,91729.0,2024-12-12,35,61.04,0.12,18.38,1880.0320000000002
528753,SKU_1846,18662.0,2024-12-12,27,78.25,0.17,9.51,1753.5825
122469,SKU_1293,83801.0,2024-12-12,24,89.83,0.17,24.81,1789.4136
761846,SKU_1032,80567.0,2024-12-12,49,15.41,0.19,12.35,611.6229000000001
697065,SKU_1017,34487.0,2024-12-12,23,29.34,0.47,22.65,357.6546
119371,SKU_1871,14566.0,2024-12-12,12,17.88,0.05,15.36,203.832
337511,SKU_1671,34935.0,2024-12-12,10,16.27,0.08,14.12,149.684
787884,SKU_1991,34598.0,2024-12-12,38,51.9,0.47,12.1,1045.266
343549,SKU_1972,40551.0,2024-12-12,7,61.16,0.22,28.57,333.9336
752241,SKU_1114,86923.0,2024-12-12,42,44.4,0.33,20.4,1249.416
951533,SKU_1207,73690.0,2024-12-12,7,83.99,0.39,21.29,358.6373
384618,SKU_1160,38130.0,2024-12-13,43,52.9,0.1,21.16,2047.2299999999998
440347,SKU_1289,11725.0,2024-12-13,14,41.98,0.46,16.61,317.36879999999996
310409,SKU_1818,61733.0,2024-12-13,18,64.18,0.14,13.31,993.5064000000002
207644,SKU_1318,52401.0,2024-12-13,37,80.71,0.33,26.58,2000.8008999999997
278213,SKU_1461,30973.0,2024-12-13,21,80.98,0.16,5.51,1428.4872
215468,SKU_1558,26126.0,2024-12-13,36,18.72,0.48,17.77,350.4384
